chrom,pos,PM,numMeth,numUnmeth,Count,ind
chr1,40712449,0.41,11,16,27,621967
chr1,40712463,0.83,15,3,18,621968
chr1,40712673,0.97,57,2,59,621969
chr1,40712681,0.96,52,2,54,621970
chr1,40712685,0.96,47,2,49,621971
chr1,40712727,0.93,50,4,54,621972
chr1,40712767,0.98,58,1,59,621973
chr1,40712791,0.99,71,1,72,621974
chr1,40712804,0.98,84,2,86,621975
chr1,40713016,0.93,43,3,46,621976
chr1,40713134,0.93,77,6,83,621977
chr1,40713197,0.97,68,2,70,621978
chr1,40713257,0.97,73,2,75,621979
chr1,40713471,0.8,74,19,93,621980
chr1,40713882,0.64,52,29,81,621981
chr1,40714009,0.96,86,4,90,621982
chr1,40714589,0.52,46,42,88,621983
chr1,40714703,0.66,53,27,80,621984
chr1,40714847,0.58,36,26,62,621985
chr1,40714976,0.82,32,7,39,621986
chr1,40714978,0.88,35,5,40,621987
chr1,40714984,0.93,42,3,45,621988
chr1,40715104,0.98,52,1,53,621989
chr1,40715121,0.96,44,2,46,621990
chr1,40715123,0.98,44,1,45,621991
chr1,40715175,0.8,43,11,54,621992
chr1,40715205,0.83,30,6,36,621993
chr1,40715229,0.88,35,5,40,621994
chr1,40715414,0.96,53,2,55,621995
chr1,40715470,0.89,62,8,70,621996
chr1,40715490,0.95,63,3,66,621997
chr1,40715566,0.94,49,3,52,621998
chr1,40715589,0.93,54,4,58,621999
chr1,40715636,0.8,41,10,51,622000
chr1,40715707,0.83,59,12,71,622001
chr1,40715867,0.98,89,2,91,622002
chr1,40715872,0.95,89,5,94,622003
chr1,40716531,0.91,96,10,106,622004
chr1,40716547,0.94,92,6,98,622005
chr1,40716577,0.96,91,4,95,622006
chr1,40716584,0.94,84,5,89,622007
chr1,40716591,0.9,79,9,88,622008
chr1,40716625,0.83,55,11,66,622009
chr1,40716636,0.93,54,4,58,622010
chr1,40716665,0.92,34,3,37,622011
chr1,40716669,0.94,32,2,34,622012
chr1,40716681,0.96,25,1,26,622013
chr1,40716725,0.77,20,6,26,622014
chr1,40716740,1,22,0,22,622015
chr1,40716765,1,23,0,23,622016
chr1,40717051,0.8,99,25,124,622017
chr1,40717158,0.8,64,16,80,622018
chr1,40717178,0.85,60,11,71,622019
chr1,40717346,0.9,111,13,124,622020
chr1,40717361,0.8,107,26,133,622021
chr1,40717590,0.88,67,9,76,622022
chr1,40717971,0.97,30,1,31,622023
chr1,40718026,0.97,73,2,75,622024
chr1,40718097,0.97,75,2,77,622025
chr1,40718207,0.96,66,3,69,622026
chr1,40718337,0.9,37,4,41,622027
chr1,40718613,0.52,37,34,71,622028
chr1,40718673,0.88,60,8,68,622029
chr1,40718975,0.76,94,29,123,622030
chr1,40719048,0.96,100,4,104,622031
chr1,40719108,0.93,76,6,82,622032
chr1,40719162,1,76,0,76,622033
chr1,40719193,0.99,77,1,78,622034
chr1,40719195,0.96,73,3,76,622035
chr1,40719209,0.96,75,3,78,622036
chr1,40719235,0.89,68,8,76,622037
chr1,40719257,0.9,69,8,77,622038
chr1,40719277,0.97,64,2,66,622039
chr1,40719281,0.96,68,3,71,622040
chr1,40719343,0.95,54,3,57,622041
chr1,40719360,0.98,61,1,62,622042
chr1,40719380,0.97,58,2,60,622043
chr1,40719393,0.98,58,1,59,622044
chr1,40719425,0.98,54,1,55,622045
chr1,40719429,0.9,47,5,52,622046
chr1,40719468,1,56,0,56,622047
chr1,40719476,0.98,55,1,56,622048
chr1,40719506,0.98,54,1,55,622049
chr1,40719519,0.98,62,1,63,622050
chr1,40719538,0.97,61,2,63,622051
chr1,40719594,1,25,0,25,622052
chr1,40719602,1,24,0,24,622053
chr1,40719646,0.89,8,1,9,622054
chr1,40719666,0.29,6,15,21,622055
chr1,40719691,0.97,28,1,29,622056
chr1,40719696,0.89,31,4,35,622057
chr1,40719724,1,51,0,51,622058
chr1,40719734,1,45,0,45,622059
chr1,40719736,0.98,43,1,44,622060
chr1,40719740,0.98,50,1,51,622061
chr1,40719795,0.91,61,6,67,622062
chr1,40719928,0.86,89,14,103,622063
chr1,40720021,0.99,72,1,73,622064
chr1,40720037,0.99,72,1,73,622065
chr1,40720044,0.96,70,3,73,622066
chr1,40720054,0.97,64,2,66,622067
chr1,40720084,0.97,57,2,59,622068
chr1,40720086,0.95,57,3,60,622069
chr1,40720209,0.95,62,3,65,622070
chr1,40720233,0.97,87,3,90,622071
chr1,40720237,0.97,84,3,87,622072
chr1,40720249,0.98,83,2,85,622073
chr1,40720521,0.61,28,18,46,622074
chr1,40720901,0.72,73,28,101,622075
chr1,40721422,0.91,94,9,103,622076
chr1,40721434,0.96,94,4,98,622077
chr1,40721495,0.87,76,11,87,622078
chr1,40721716,0.86,94,15,109,622079
chr1,40721733,0.97,98,3,101,622080
chr1,40721737,0.92,91,8,99,622081
chr1,40722212,0.91,95,9,104,622082
chr1,40722254,0.55,63,52,115,622083
chr1,40722274,0.92,107,9,116,622084
chr1,40722341,0.68,78,36,114,622085
chr1,40722583,0.32,33,71,104,622086
chr1,40722598,0.16,16,82,98,622087
chr1,40722916,0,0,98,98,622088
chr1,40722955,0.03,3,94,97,622089
chr1,40723002,0,0,73,73,622090
chr1,40723048,0,0,91,91,622091
chr1,40723053,0.01,1,84,85,622092
chr1,40723064,0,0,101,101,622093
chr1,40723092,0,0,93,93,622094
chr1,40723120,0,0,86,86,622095
chr1,40723150,0.01,1,77,78,622096
chr1,40723161,0,0,55,55,622097
chr1,40723164,0,0,68,68,622098
chr1,40723194,0,0,69,69,622099
chr1,40723220,0,0,61,61,622100
chr1,40723226,0,0,80,80,622101
chr1,40723242,0,0,75,75,622102
chr1,40723253,0,0,78,78,622103
chr1,40723331,0.01,1,101,102,622104
chr1,40723353,0,0,109,109,622105
chr1,40723387,0,0,79,79,622106
chr1,40723394,0,0,74,74,622107
chr1,40723396,0,0,81,81,622108
chr1,40723415,0,0,75,75,622109
chr1,40723434,0,0,66,66,622110
chr1,40723446,0,0,63,63,622111
chr1,40723457,0,0,57,57,622112
chr1,40723486,0,0,62,62,622113
chr1,40723507,0,0,63,63,622114
chr1,40723530,0,0,58,58,622115
chr1,40723560,0.02,1,56,57,622116
chr1,40723563,0.02,1,53,54,622117
chr1,40723565,0,0,55,55,622118
chr1,40723602,0.02,1,59,60,622119
chr1,40723612,0.02,1,58,59,622120
chr1,40723620,0,0,67,67,622121
chr1,40723655,0,0,78,78,622122
chr1,40723661,0.01,1,77,78,622123
chr1,40723668,0,0,74,74,622124
chr1,40723671,0,0,69,69,622125
chr1,40723683,0,0,69,69,622126
chr1,40723697,0,0,74,74,622127
chr1,40723797,0,0,58,58,622128
chr1,40723799,0.02,1,58,59,622129
chr1,40723819,0.05,1,21,22,622130
chr1,40723826,0,0,68,68,622131
chr1,40723829,0,0,52,52,622132
chr1,40723841,0,0,69,69,622133
chr1,40723850,0,0,68,68,622134
chr1,40723868,0.02,1,65,66,622135
chr1,40723870,0,0,59,59,622136
chr1,40723876,0,0,48,48,622137
chr1,40723889,0.02,1,64,65,622138
chr1,40723896,0.01,1,67,68,622139
chr1,40723907,0,0,69,69,622140
chr1,40723914,0,0,66,66,622141
chr1,40723926,0,0,67,67,622142
chr1,40723929,0,0,52,52,622143
chr1,40723935,0,0,71,71,622144
chr1,40723960,0.02,1,59,60,622145
chr1,40723967,0,0,56,56,622146
chr1,40723984,0.02,1,62,63,622147
chr1,40723988,0,0,60,60,622148
chr1,40723995,0.02,1,54,55,622149
chr1,40724003,0.03,2,58,60,622150
chr1,40724009,0,0,51,51,622151
chr1,40724061,0,0,40,40,622152
chr1,40724103,0,0,60,60,622153
chr1,40724130,0,0,75,75,622154
chr1,40724154,0,0,87,87,622155
chr1,40724161,0,0,84,84,622156
chr1,40724163,0.01,1,83,84,622157
chr1,40724172,0,0,89,89,622158
chr1,40724197,0,0,89,89,622159
chr1,40724209,0,0,85,85,622160
chr1,40724215,0.01,1,68,69,622161
chr1,40724245,0.02,1,61,62,622162
chr1,40724266,0,0,65,65,622163
chr1,40724546,0.29,27,65,92,622164
chr1,40724552,0.41,36,51,87,622165
chr1,40724555,0.12,10,72,82,622166
chr1,40724595,0.54,34,29,63,622167
chr1,40724600,0.7,38,16,54,622168
chr1,40724604,0.76,31,10,41,622169
chr1,40724627,0.82,41,9,50,622170
chr1,40724645,0.28,17,43,60,622171
chr1,40724650,0.98,63,1,64,622172
chr1,40724658,0.66,45,23,68,622173
chr1,40724686,0.95,78,4,82,622174
chr1,40724698,0.97,73,2,75,622175
chr1,40724700,0.91,71,7,78,622176
chr1,40724761,0.99,69,1,70,622177
chr1,40724808,0.91,68,7,75,622178
chr1,40724871,0.68,56,26,82,622179
chr1,40725056,0.68,61,29,90,622180
chr1,40725064,0.63,62,36,98,622181
chr1,40725091,0.36,32,58,90,622182
chr1,40725140,0.96,66,3,69,622183
chr1,40725142,0.99,68,1,69,622184
chr1,40725186,0.38,33,55,88,622185
chr1,40725208,0.27,23,61,84,622186
chr1,40725218,0.64,47,27,74,622187
chr1,40725250,0.34,25,48,73,622188
chr1,40725361,0.79,37,10,47,622189
chr1,40725367,0.61,30,19,49,622190
chr1,40725379,0.71,29,12,41,622191
chr1,40725429,0.78,40,11,51,622192
chr1,40725479,0.44,22,28,50,622193
chr1,40725517,0.83,35,7,42,622194
chr1,40725560,0.08,4,46,50,622195
chr1,40725566,0.07,4,50,54,622196
chr1,40725921,0.55,40,33,73,622197
chr1,40726012,0.69,68,31,99,622198
chr1,40726022,0.52,50,47,97,622199
chr1,40726028,0.5,50,50,100,622200
chr1,40726183,0.32,41,86,127,622201
chr1,40726356,0.18,16,75,91,622202
chr1,40726439,0.76,77,24,101,622203
chr1,40726545,0.5,55,54,109,622204
chr1,40726589,0.34,36,71,107,622205
chr1,40726786,0.1,9,78,87,622206
chr1,40726950,0.16,11,59,70,622207
chr1,40727082,0.27,18,49,67,622208
chr1,40727118,0.34,28,54,82,622209
chr1,40727146,0.13,12,84,96,622210
chr1,40727181,0.11,11,91,102,622211
chr1,40727420,0.81,63,15,78,622212
chr1,40727440,0.87,66,10,76,622213
chr1,40727444,0.76,61,19,80,622214
chr1,40727474,0.84,67,13,80,622215
chr1,40727484,0.95,78,4,82,622216
chr1,40727526,0.97,67,2,69,622217
chr1,40727528,0.88,59,8,67,622218
chr1,40727571,0.72,33,13,46,622219
chr1,40727602,0.98,39,1,40,622220
chr1,40727616,0.94,44,3,47,622221
chr1,40728454,0.34,25,49,74,622222
chr1,40728961,0.08,7,80,87,622223
chr1,40729399,0.11,5,40,45,622224
chr1,40729424,0.07,2,25,27,622225
chr1,40729622,0.19,18,77,95,622226
chr1,40729731,0.24,19,59,78,622227
chr1,40729741,0.3,20,47,67,622228
chr1,40729769,0.21,14,52,66,622229
chr1,40729780,0.7,38,16,54,622230
chr1,40729826,0.15,10,57,67,622231
chr1,40729866,0.21,17,65,82,622232
chr1,40729888,0.19,15,64,79,622233
chr1,40729930,0.08,7,85,92,622234
chr1,40730093,0.12,9,64,73,622235
chr1,40730111,0.1,7,63,70,622236
chr1,40730305,0.12,11,80,91,622237
chr1,40730521,0.25,14,41,55,622238
chr1,40730601,0.67,31,15,46,622239
chr1,40732070,0.57,41,31,72,622240
chr1,40732222,0.67,42,21,63,622241
chr1,40732426,0.56,22,17,39,622242
chr1,40732502,0.22,9,32,41,622243
chr1,40732524,0.31,17,37,54,622244
chr1,40732565,0.38,28,45,73,622245
chr1,40732659,0.23,16,54,70,622246
chr1,40733105,0.45,40,49,89,622247
chr1,40733183,0.48,43,47,90,622248
chr1,40733279,0.11,6,51,57,622249
chr1,40733331,0.07,4,53,57,622250
chr1,40733506,0.04,4,89,93,622251
chr1,40733757,0.04,5,108,113,622252
chr1,40734370,0.1,7,61,68,622253
chr1,40734372,0.08,6,65,71,622254
chr1,40734401,0.09,7,70,77,622255
chr1,40734423,0.1,8,72,80,622256
chr1,40734520,0.94,50,3,53,622257
chr1,40734545,0.8,40,10,50,622258
chr1,40734566,0.94,59,4,63,622259
chr1,40734575,0.78,53,15,68,622260
chr1,40734604,0.98,62,1,63,622261
chr1,40734620,1,55,0,55,622262
chr1,40734640,0.96,49,2,51,622263
chr1,40734664,1,49,0,49,622264
chr1,40734672,1,44,0,44,622265
chr1,40734704,0.97,31,1,32,622266
chr1,40734740,0.77,17,5,22,622267
chr1,40734806,0.94,45,3,48,622268
chr1,40734839,1,55,0,55,622269
chr1,40735007,0.94,51,3,54,622270
chr1,40735151,0.94,65,4,69,622271
chr1,40735162,0.93,67,5,72,622272
chr1,40735216,0.97,83,3,86,622273
chr1,40735433,0.74,73,25,98,622274
chr1,40735819,0.68,69,33,102,622275
chr1,40736075,0.45,28,34,62,622276
chr1,40736246,0.74,37,13,50,622277
chr1,40736979,0.96,95,4,99,622278
chr1,40737201,0.97,88,3,91,622279
chr1,40737219,0.95,86,5,91,622280
chr1,40737687,0.89,88,11,99,622281
chr1,40738288,0.93,81,6,87,622282
chr1,40738379,0.99,86,1,87,622283
chr1,40738593,0.75,71,24,95,622284
chr1,40738639,0.87,84,13,97,622285
chr1,40738915,0.96,66,3,69,622286
chr1,40738927,0.91,59,6,65,622287
chr1,40738964,0.98,59,1,60,622288
chr1,40738983,0.98,60,1,61,622289
chr1,40738987,0.97,61,2,63,622290
chr1,40739050,0.96,66,3,69,622291
chr1,40739060,0.96,67,3,70,622292
chr1,40739104,0.89,54,7,61,622293
chr1,40739289,0.64,37,21,58,622294
chr1,40739498,0.96,96,4,100,622295
chr1,40739558,0.69,64,29,93,622296
chr1,40739726,0.6,44,29,73,622297
chr1,40739854,0.94,62,4,66,622298
chr1,40739880,0.99,76,1,77,622299
chr1,40740175,0.98,102,2,104,622300
chr1,40740186,0.78,84,24,108,622301
chr1,40740817,1,78,0,78,622302
chr1,40740857,0.92,61,5,66,622303
chr1,40740866,0.97,59,2,61,622304
chr1,40740889,0.78,43,12,55,622305
chr1,40740962,0.88,14,2,16,622306
chr1,40740966,0.89,16,2,18,622307
chr1,40740974,0.92,22,2,24,622308
chr1,40740978,0.92,24,2,26,622309
chr1,40741037,0.98,46,1,47,622310
chr1,40741060,0.96,53,2,55,622311
chr1,40741149,0.93,56,4,60,622312
chr1,40741161,0.98,46,1,47,622313
chr1,40741221,0.94,30,2,32,622314
chr1,40741338,0.95,56,3,59,622315
chr1,40741372,1,39,0,39,622316
chr1,40741378,0.97,36,1,37,622317
chr1,40741380,0.97,36,1,37,622318
chr1,40741450,0.29,8,20,28,622319
chr1,40741490,0.52,36,33,69,622320
chr1,40741591,0.93,74,6,80,622321
chr1,40741719,0.84,85,16,101,622322
chr1,40741934,0.89,90,11,101,622323
chr1,40741943,0.96,103,4,107,622324
chr1,40742133,0.81,62,15,77,622325
chr1,40742280,0.94,79,5,84,622326
chr1,40742366,0.56,47,37,84,622327
chr1,40742381,0.9,79,9,88,622328
chr1,40742490,0.99,103,1,104,622329
chr1,40742587,0.93,122,9,131,622330
chr1,40742674,0.98,102,2,104,622331
chr1,40742689,0.95,91,5,96,622332
chr1,40742706,1,85,0,85,622333
chr1,40742723,0.89,63,8,71,622334
chr1,40742780,0.26,8,23,31,622335
chr1,40742843,1,56,0,56,622336
chr1,40742850,0.95,52,3,55,622337
chr1,40742902,0.96,43,2,45,622338
chr1,40742906,0.98,47,1,48,622339
chr1,40742918,0.91,40,4,44,622340
chr1,40742959,0.93,40,3,43,622341
chr1,40742979,0.98,39,1,40,622342
chr1,40743009,0.98,49,1,50,622343
chr1,40743047,0.97,65,2,67,622344
chr1,40743094,0.8,51,13,64,622345
chr1,40743199,1,73,0,73,622346
chr1,40743234,0.97,76,2,78,622347
chr1,40743366,0.99,72,1,73,622348
chr1,40743438,0.96,67,3,70,622349
chr1,40743469,0.92,55,5,60,622350
chr1,40743509,1,65,0,65,622351
chr1,40743555,1,60,0,60,622352
chr1,40743565,1,53,0,53,622353
chr1,40743572,0.94,50,3,53,622354
chr1,40743595,0.98,40,1,41,622355
chr1,40744005,0.94,75,5,80,622356
chr1,40744012,0.99,77,1,78,622357
chr1,40744026,0.99,67,1,68,622358
chr1,40744046,0.98,54,1,55,622359
chr1,40744057,0.9,44,5,49,622360
chr1,40744086,0.96,24,1,25,622361
chr1,40744102,0.63,5,3,8,622362
chr1,40744122,0,0,3,3,622363
chr1,40744154,0,0,1,1,622364
chr1,40744267,0.82,36,8,44,622365
chr1,40744309,0.97,61,2,63,622366
chr1,40744669,0.95,89,5,94,622367
chr1,40744791,0.84,57,11,68,622368
chr1,40745136,0.55,70,58,128,622369
chr1,40745172,0.83,128,26,154,622370
chr1,40745226,0.37,54,92,146,622371
chr1,40745356,1,95,0,95,622372
chr1,40745363,0.97,89,3,92,622373
chr1,40745424,0.97,90,3,93,622374
chr1,40745449,0.95,97,5,102,622375
chr1,40745622,0.99,92,1,93,622376
chr1,40745626,0.93,83,6,89,622377
chr1,40745650,0.99,82,1,83,622378
chr1,40745657,0.95,80,4,84,622379
chr1,40745705,0.99,73,1,74,622380
chr1,40745744,0.97,64,2,66,622381
chr1,40745810,0.97,57,2,59,622382
chr1,40745814,1,66,0,66,622383
chr1,40745825,0.95,55,3,58,622384
chr1,40745840,1,62,0,62,622385
chr1,40745876,1,55,0,55,622386
chr1,40745910,0.93,51,4,55,622387
chr1,40745926,0.93,52,4,56,622388
chr1,40745981,1,86,0,86,622389
chr1,40745988,0.91,84,8,92,622390
chr1,40745992,0.94,88,6,94,622391
chr1,40746016,0.97,96,3,99,622392
chr1,40746030,0.98,96,2,98,622393
chr1,40746051,0.94,78,5,83,622394
chr1,40746128,0.98,57,1,58,622395
chr1,40746157,0.98,79,2,81,622396
chr1,40746182,0.98,99,2,101,622397
chr1,40746221,0.86,92,15,107,622398
chr1,40746245,0.98,86,2,88,622399
chr1,40746257,0.95,82,4,86,622400
chr1,40746317,0.92,66,6,72,622401
chr1,40746340,1,69,0,69,622402
chr1,40746579,0.8,86,21,107,622403
chr1,40746625,0.74,84,29,113,622404
chr1,40746645,0.58,67,49,116,622405
chr1,40747023,0.76,75,24,99,622406
chr1,40747071,0.77,88,26,114,622407
chr1,40747152,0.65,50,27,77,622408
chr1,40747677,0.1,9,85,94,622409
chr1,40747842,0.21,21,79,100,622410
chr1,40747954,0.59,68,47,115,622411
chr1,40748233,0.39,30,46,76,622412
chr1,40748256,0.96,81,3,84,622413
chr1,40748293,0.92,76,7,83,622414
chr1,40748303,0.98,79,2,81,622415
chr1,40748310,0.97,91,3,94,622416
chr1,40748377,0.78,52,15,67,622417
chr1,40748549,0.95,92,5,97,622418
chr1,40748558,0.9,80,9,89,622419
chr1,40748973,0.92,84,7,91,622420
chr1,40748996,0.87,83,12,95,622421
chr1,40749046,0.97,96,3,99,622422
chr1,40749050,0.77,74,22,96,622423
chr1,40749386,0.84,70,13,83,622424
chr1,40749482,0.82,54,12,66,622425
chr1,40749649,0.98,47,1,48,622426
chr1,40749671,0.97,56,2,58,622427
chr1,40749673,0.98,59,1,60,622428
chr1,40749700,0.96,66,3,69,622429
chr1,40749814,0.79,19,5,24,622430
chr1,40749859,1,47,0,47,622431
chr1,40749979,0.96,90,4,94,622432
chr1,40750154,0.99,73,1,74,622433
chr1,40750221,0.98,78,2,80,622434
chr1,40750280,0.91,69,7,76,622435
chr1,40750296,0.97,70,2,72,622436
chr1,40750365,0.98,93,2,95,622437
chr1,40750372,0.97,84,3,87,622438
chr1,40750378,0.99,89,1,90,622439
chr1,40750383,0.98,89,2,91,622440
chr1,40750658,1,53,0,53,622441
chr1,40750683,0.99,66,1,67,622442
chr1,40750839,1,55,0,55,622443
chr1,40750923,0.95,79,4,83,622444
chr1,40750932,0.95,78,4,82,622445
chr1,40750998,0.96,77,3,80,622446
chr1,40751012,0.97,84,3,87,622447
chr1,40751163,0.95,83,4,87,622448
chr1,40751191,0.93,86,6,92,622449
chr1,40751395,0.76,74,24,98,622450
chr1,40751632,0.96,104,4,108,622451
chr1,40752123,0.96,46,2,48,622452
chr1,40752161,0.98,50,1,51,622453
chr1,40752195,0.94,62,4,66,622454
chr1,40752312,1,71,0,71,622455
chr1,40752344,1,69,0,69,622456
chr1,40752372,0.96,49,2,51,622457
chr1,40752460,0.98,42,1,43,622458
chr1,40752468,0.96,48,2,50,622459
chr1,40752492,0.95,71,4,75,622460
chr1,40752548,0.96,70,3,73,622461
chr1,40752592,0.88,65,9,74,622462
chr1,40752623,0.97,70,2,72,622463
chr1,40752646,0.93,69,5,74,622464
chr1,40752699,0.85,47,8,55,622465
chr1,40752799,0.87,47,7,54,622466
chr1,40752893,1,93,0,93,622467
chr1,40752895,0.98,94,2,96,622468
chr1,40752899,0.95,87,5,92,622469
chr1,40752930,0.99,83,1,84,622470
chr1,40752978,0.98,101,2,103,622471
chr1,40752987,0.94,98,6,104,622472
chr1,40753030,0.94,90,6,96,622473
chr1,40753036,0.95,92,5,97,622474
chr1,40753072,0.99,71,1,72,622475
chr1,40753075,0.98,65,1,66,622476
chr1,40753099,0.97,70,2,72,622477
chr1,40753146,0.99,66,1,67,622478
chr1,40753209,0.98,65,1,66,622479
chr1,40753219,0.99,66,1,67,622480
chr1,40753301,0.96,47,2,49,622481
chr1,40753325,0.94,32,2,34,622482
chr1,40753432,0.81,64,15,79,622483
chr1,40753617,0.96,85,4,89,622484
chr1,40753669,0.97,75,2,77,622485
chr1,40754188,0.9,73,8,81,622486
chr1,40754239,0.99,75,1,76,622487
chr1,40754284,1,67,0,67,622488
chr1,40754460,0.69,88,39,127,622489
chr1,40754504,0.98,96,2,98,622490
chr1,40754616,0.97,87,3,90,622491
chr1,40754929,0.99,102,1,103,622492
chr1,40755193,0.91,75,7,82,622493
chr1,40755275,0.81,61,14,75,622494
chr1,40755537,0.96,77,3,80,622495
chr1,40755559,0.94,82,5,87,622496
chr1,40755776,0.94,62,4,66,622497
chr1,40755884,0.9,66,7,73,622498
chr1,40755913,0.95,58,3,61,622499
chr1,40755929,1,42,0,42,622500
chr1,40755949,0.9,38,4,42,622501
chr1,40755973,0.98,39,1,40,622502
chr1,40755988,1,35,0,35,622503
chr1,40756005,1,41,0,41,622504
chr1,40756011,0.98,40,1,41,622505
chr1,40756035,0.93,53,4,57,622506
chr1,40756193,0.9,18,2,20,622507
chr1,40756218,1,30,0,30,622508
chr1,40756225,1,36,0,36,622509
chr1,40756233,0.95,35,2,37,622510
chr1,40756257,0.98,47,1,48,622511
chr1,40756281,0.98,49,1,50,622512
chr1,40756289,0.98,55,1,56,622513
chr1,40756293,0.98,56,1,57,622514
chr1,40756324,0.76,34,11,45,622515
chr1,40756369,0.82,32,7,39,622516
chr1,40756380,0.89,49,6,55,622517
chr1,40756413,0.98,57,1,58,622518
chr1,40756423,1,65,0,65,622519
chr1,40756425,0.97,63,2,65,622520
chr1,40756429,1,67,0,67,622521
chr1,40756571,0.95,78,4,82,622522
chr1,40756858,0.7,91,39,130,622523
chr1,40756925,0.83,88,18,106,622524
chr1,40757131,0.95,81,4,85,622525
chr1,40757194,0.91,106,11,117,622526
chr1,40757543,0.96,26,1,27,622527
chr1,40757598,1,50,0,50,622528
chr1,40757605,0.95,54,3,57,622529
chr1,40757669,0.87,83,12,95,622530
chr1,40757732,0.97,100,3,103,622531
chr1,40757809,0.9,93,10,103,622532
chr1,40758147,0.66,67,34,101,622533
chr1,40758620,0.69,92,42,134,622534
chr1,40759043,0.78,63,18,81,622535
chr1,40759066,0.3,21,48,69,622536
chr1,40759166,0.46,51,61,112,622537
chr1,40759202,0.67,75,37,112,622538
chr1,40759227,0.75,82,27,109,622539
chr1,40759587,0.82,92,20,112,622540
chr1,40759621,0.92,98,9,107,622541
chr1,40759843,0.74,82,29,111,622542
chr1,40760334,0.7,79,34,113,622543
chr1,40760607,0.97,58,2,60,622544
chr1,40760758,0.97,69,2,71,622545
chr1,40760772,1,71,0,71,622546
chr1,40760781,1,69,0,69,622547
chr1,40760798,0.97,64,2,66,622548
chr1,40760844,0.96,55,2,57,622549
chr1,40760852,0.93,52,4,56,622550
chr1,40760925,1,38,0,38,622551
chr1,40760931,0.98,42,1,43,622552
chr1,40761025,0.85,50,9,59,622553
chr1,40761172,0.81,86,20,106,622554
chr1,40761236,0.95,87,5,92,622555
chr1,40761290,0.97,64,2,66,622556
chr1,40761336,0.92,56,5,61,622557
chr1,40761402,0.76,41,13,54,622558
chr1,40761567,0.93,77,6,83,622559
chr1,40761673,0.97,110,3,113,622560
chr1,40761880,0.95,76,4,80,622561
chr1,40761886,0.97,72,2,74,622562
chr1,40761935,0.96,65,3,68,622563
chr1,40762054,1,71,0,71,622564
chr1,40762092,0.97,75,2,77,622565
chr1,40762142,1,89,0,89,622566
chr1,40762147,0.84,78,15,93,622567
chr1,40762230,0.97,67,2,69,622568
chr1,40762315,0.85,40,7,47,622569
chr1,40762339,0.89,33,4,37,622570
chr1,40762369,0.88,29,4,33,622571
chr1,40762379,0.84,27,5,32,622572
chr1,40762496,0.98,63,1,64,622573
chr1,40762523,0.96,77,3,80,622574
chr1,40762563,0.96,82,3,85,622575
chr1,40762694,0.86,89,14,103,622576
chr1,40763095,0.99,93,1,94,622577
chr1,40763137,0.96,96,4,100,622578
chr1,40763171,0.95,97,5,102,622579
chr1,40763202,0.88,88,12,100,622580
chr1,40763205,0.94,96,6,102,622581
chr1,40763222,0.91,92,9,101,622582
chr1,40763353,0.98,60,1,61,622583
chr1,40763663,0.92,59,5,64,622584
chr1,40763712,1,30,0,30,622585
chr1,40763737,1,6,0,6,622586
chr1,40763798,1,6,0,6,622587
chr1,40763810,0.86,6,1,7,622588
chr1,40763834,0.71,20,8,28,622589
chr1,40763885,0.96,43,2,45,622590
chr1,40763898,0.79,34,9,43,622591
chr1,40764297,0.93,62,5,67,622592
chr1,40764506,0.7,101,43,144,622593
chr1,40764699,0.21,23,86,109,622594
chr1,40764792,0.78,47,13,60,622595
chr1,40764843,0.77,51,15,66,622596
chr1,40765246,0.55,36,30,66,622597
chr1,40765490,0.31,9,20,29,622598
chr1,40765580,0.45,9,11,20,622599
chr1,40765690,0.65,48,26,74,622600
chr1,40765807,0.86,83,13,96,622601
chr1,40765851,0.91,84,8,92,622602
chr1,40765854,0.91,81,8,89,622603
chr1,40766052,0.95,56,3,59,622604
chr1,40766249,0.84,81,15,96,622605
chr1,40766275,0.96,80,3,83,622606
chr1,40766357,0.97,77,2,79,622607
chr1,40766484,0.96,53,2,55,622608
chr1,40766493,0.91,49,5,54,622609
chr1,40766576,0.87,45,7,52,622610
chr1,40766587,0.96,50,2,52,622611
chr1,40766602,0.98,41,1,42,622612
chr1,40766618,0.98,40,1,41,622613
chr1,40766623,0.91,42,4,46,622614
chr1,40766632,0.98,46,1,47,622615
chr1,40766816,1,58,0,58,622616
chr1,40766888,0.98,60,1,61,622617
chr1,40766905,0.92,58,5,63,622618
chr1,40766922,0.98,63,1,64,622619
chr1,40766941,0.97,67,2,69,622620
